type,latin,russian,allUpperCase,startUpperCaseAndAllLowerCase,startUpperCaseAndHasUpperCases,adjective,IPer,IOrg,BOrg,shortName,mediumName,longName;
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,1,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,1,1,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,0,0,0,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,0,0,0,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,0,0,0,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,0,0,0,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,0,0,0,0,0,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,0,0,0,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,0,0,0,1,0,0,0,1,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,0,0,0,1,0,0,0,1,0,0,1
PER,0,1,0,1,0,0,0,0,0,1,0,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,0,0,0,1,0,0,0,1,0,0,1
PER,0,1,0,1,0,0,0,0,0,1,0,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,0,0,0,1,0,0,0,1,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,0,0,0,1,0,0,0,1,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,0,0,0,1,0,0,0,1,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,0,0,0,1,0,0,0,1,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,0,0,0,1,0,0,0,1,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,1,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,0,0,0,1,0,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,0,0,0,1,0,0,0,1,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,0,0,0,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,0,0,0,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,0,0,0,1,0,0,0,1,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,1,0,0,0,0,0,1,1,0,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,0,0,0,1,0,0,0,1,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,1,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,1,0,0,0,0,0,1,1,0,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,1,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,1,1,0,0,0,0,1,1,0,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,1,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,0,0,0,0,1,0
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,1,0
PER,0,1,0,1,0,0,1,0,0,0,1,0
PER,0,1,0,1,0,0,0,0,0,0,0,1
ORG,0,1,0,1,0,0,0,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,0,1
PER,0,1,0,1,0,0,1,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
ORG,0,1,0,1,0,1,0,0,0,0,0,1
